X.1,id,X,Y,구,동,예측,대여,반납
2401,400561,966650,1942249,송파구,문정2동,72.06673358,33.22802643,38.83870715
2402,400562,966650,1942199,송파구,문정2동,68.08720416,31.07355053,37.01365364
2403,401819,966750,1942649,송파구,문정1동,73.32759537,36.82484545,36.50274992
2404,400554,966650,1942599,송파구,문정2동,60.81804026,28.7862598,32.03178046
2405,401187,966700,1942599,송파구,문정2동,59.39911661,30.14211517,29.25700143
2406,401820,966750,1942599,송파구,문정2동,73.56774805,36.83282043,36.73492762
2407,402455,966800,1942499,송파구,문정2동,76.44338254,36.82245342,39.62092912
2408,402454,966800,1942549,송파구,장지동,76.6025029,39.95268636,36.64981654
2409,403089,966850,1942449,송파구,장지동,86.198118,46.34193861,39.85617939
2410,403090,966850,1942399,송파구,장지동,94.69111194,52.65936983,42.03174211
2411,396128,966300,1942349,송파구,문정2동,50.75400883,25.29442137,25.45958745
2412,396760,966350,1942399,송파구,문정2동,54.21760338,27.3446372,26.87296618
2413,397392,966400,1942449,송파구,문정2동,54.30677001,27.06108034,27.24568967
2414,398025,966450,1942449,송파구,문정2동,52.54300673,27.23677064,25.30623609
2415,398657,966500,1942499,송파구,문정2동,59.34061757,30.47150613,28.86911144
2416,399290,966550,1942499,송파구,문정2동,62.60481147,31.29579267,31.30901881
2417,399924,966600,1942449,송파구,문정2동,78.14547571,37.31460164,40.83087408
2418,399276,966550,1943199,송파구,문정1동,83.37352057,45.548135,37.82538556
2419,399912,966600,1943049,송파구,문정1동,91.47806183,47.35528849,44.12277334
2420,400547,966650,1942949,송파구,문정1동,85.93437944,44.15658124,41.77779819
2421,400548,966650,1942899,송파구,문정1동,83.85802332,44.31911429,39.53890903
2422,401183,966700,1942799,송파구,문정1동,65.44557392,31.46117878,33.98439514
2423,401184,966700,1942749,송파구,문정1동,64.63248812,30.42042837,34.21205974
2424,389152,965750,1942999,송파구,문정2동,47.44537437,23.18760843,24.25776595
2425,389153,965750,1942949,송파구,문정2동,48.17893919,24.28004941,23.89888978
2426,389785,965800,1942999,송파구,문정2동,48.95742005,23.15684913,25.80057092
2427,389787,965800,1942899,송파구,문정2동,48.06694977,25.63486595,22.43208382
2428,389788,965800,1942849,송파구,문정2동,56.14498528,29.81756115,26.32742413
2429,390417,965850,1943049,송파구,문정2동,69.40104746,35.31535572,34.08569174
2430,390421,965850,1942849,송파구,문정2동,55.15012254,29.25278581,25.89733673
2431,390422,965850,1942799,송파구,문정2동,53.26908162,28.78872591,24.48035571
2432,391050,965900,1943049,송파구,문정2동,76.85413588,37.28924596,39.56488992
2433,391051,965900,1942999,송파구,문정2동,58.0181155,26.44683832,31.57127718
2434,391052,965900,1942949,송파구,문정2동,49.22700609,23.57487628,25.6521298
2435,391053,965900,1942899,송파구,문정2동,55.18977314,28.79894598,26.39082716
2436,391056,965900,1942749,송파구,문정2동,53.82888386,29.7522478,24.07663607
2437,391057,965900,1942699,송파구,문정2동,60.41073856,31.32342452,29.08731405
2438,391682,965950,1943099,송파구,문정2동,63.82651596,30.05126749,33.77524847
2439,391683,965950,1943049,송파구,문정2동,58.48369782,23.98235935,34.50133847
2440,391684,965950,1942999,송파구,문정2동,51.81251385,23.90839385,27.90412
2441,391685,965950,1942949,송파구,문정2동,49.27160957,24.15289427,25.1187153
2442,391686,965950,1942899,송파구,문정2동,57.52199215,30.08542128,27.43657087
2443,391687,965950,1942849,송파구,문정2동,57.10855225,30.23063109,26.87792116
2444,391688,965950,1942799,송파구,문정2동,55.54098945,31.20603846,24.334951
2445,391689,965950,1942749,송파구,문정2동,57.2521524,31.76427386,25.48787854
2446,391691,965950,1942649,송파구,문정2동,59.78400606,32.02884483,27.75516124
2447,392315,966000,1943099,송파구,문정2동,63.06073043,28.56885732,34.49187311
2448,392316,966000,1943049,송파구,문정2동,61.24449537,25.14085342,36.10364195
2449,392317,966000,1942999,송파구,문정2동,49.40997051,23.22588169,26.18408882
2450,392318,966000,1942949,송파구,문정2동,52.18157968,25.41509715,26.76648254
2451,392322,966000,1942749,송파구,문정2동,85.31574287,39.85112753,45.46461534
2452,392325,966000,1942599,송파구,문정2동,60.69190142,31.56627558,29.12562584
2453,392326,966000,1942549,송파구,문정2동,51.50396775,25.47362389,26.03034385
2454,392949,966050,1943049,송파구,문정2동,54.36350005,24.02650114,30.33699891
2455,392951,966050,1942949,송파구,문정2동,57.26924312,28.93924325,28.32999987
2456,392952,966050,1942899,송파구,문정2동,58.64680288,30.18538497,28.46141791
2457,392953,966050,1942849,송파구,문정2동,88.67898321,43.75223995,44.92674326
2458,392955,966050,1942749,송파구,문정2동,81.04017882,36.78368707,44.25649175
2459,392959,966050,1942549,송파구,문정2동,60.29640169,31.03024008,29.26616161
2460,392960,966050,1942499,송파구,문정2동,60.29312351,30.94880537,29.34431814
2461,393580,966100,1943149,송파구,문정2동,72.04563705,34.4224842,37.62315285
2462,393582,966100,1943049,송파구,문정2동,55.15227307,27.09132533,28.06094774
2463,393583,966100,1942999,송파구,문정2동,54.01508352,27.40581211,26.60927141
2464,393584,966100,1942949,송파구,문정2동,58.35308728,28.95532022,29.39776706
2465,393588,966100,1942749,송파구,문정2동,80.86898333,37.47939518,43.38958815
2466,393594,966100,1942449,송파구,문정2동,57.17103102,29.73253297,27.43849805
2467,393595,966100,1942399,송파구,문정2동,51.28041273,26.76137413,24.5190386
2468,394213,966150,1943149,송파구,문정2동,69.0322147,31.89528295,37.13693175
2469,394216,966150,1942999,송파구,문정2동,63.69512343,30.61344023,33.0816832
2470,394222,966150,1942699,송파구,문정2동,64.32526147,34.07407441,30.25118706
2471,394223,966150,1942649,송파구,문정2동,62.55085893,32.94299351,29.60786543
2472,394229,966150,1942349,송파구,문정2동,49.66030384,25.12316362,24.53714022
2473,394230,966150,1942299,송파구,문정2동,51.34056411,26.54582509,24.79473902
2474,394845,966200,1943199,송파구,문정2동,66.7302442,32.42339965,34.30684455
2475,394849,966200,1942999,송파구,문정2동,NA,NA,NA
2476,394852,966200,1942849,송파구,문정2동,95.78173087,46.38574563,49.39598523
2477,394853,966200,1942799,송파구,문정2동,91.37874043,43.46052715,47.91821328
2478,394857,966200,1942599,송파구,문정2동,73.6578415,41.63718744,32.02065405
2479,394858,966200,1942549,송파구,문정2동,59.44560651,33.36709043,26.07851608
2480,394861,966200,1942399,송파구,문정2동,52.15100284,26.93202264,25.2189802
2481,394862,966200,1942349,송파구,문정2동,52.3999614,25.92705038,26.47291102
2482,395478,966250,1943199,송파구,문정2동,69.04871827,33.98320583,35.06551245
2483,395481,966250,1943049,송파구,문정2동,59.93152544,28.02277783,31.9087476
2484,395482,966250,1942999,송파구,문정2동,NA,NA,NA
2485,395485,966250,1942849,송파구,문정2동,94.90740619,45.75297096,49.15443522
2486,395486,966250,1942799,송파구,문정2동,80.8629314,40.08831961,40.77461178
2487,395491,966250,1942549,송파구,문정2동,68.13053823,35.6532593,32.47727892
2488,395495,966250,1942349,송파구,문정2동,54.05041875,26.07603926,27.97437948
2489,396110,966300,1943249,송파구,문정2동,75.27715061,37.46776677,37.80938384
2490,396111,966300,1943199,송파구,문정2동,71.49229331,31.81026193,39.68203138
2491,396112,966300,1943149,송파구,문정2동,61.43462797,27.76994398,33.66468399
2492,396114,966300,1943049,송파구,문정2동,NA,NA,NA
2493,396115,966300,1942999,송파구,문정2동,NA,NA,NA
2494,396117,966300,1942899,송파구,문정2동,98.90712819,47.47848768,51.4286405
2495,396118,966300,1942849,송파구,문정2동,97.35901424,45.61911032,51.73990392
2496,396123,966300,1942599,송파구,문정2동,67.59771961,35.96484074,31.63287887
2497,396124,966300,1942549,송파구,문정2동,64.41669905,33.9221939,30.49450515
2498,396129,966300,1942299,송파구,문정2동,50.19163707,27.24879179,22.94284528
2499,396743,966350,1943249,송파구,문정2동,66.84234859,30.583796,36.25855259
2500,396745,966350,1943149,송파구,문정2동,60.04812733,28.65747082,31.39065651
2501,396746,966350,1943099,송파구,문정2동,58.37742252,28.6080555,29.76936703
2502,396747,966350,1943049,송파구,문정2동,NA,NA,NA
2503,396748,966350,1942999,송파구,문정2동,101.5993959,49.05557987,52.54381599
2504,396750,966350,1942899,송파구,문정2동,98.68833376,47.91161817,50.77671559
2505,396751,966350,1942849,송파구,문정2동,90.15824799,44.66316533,45.49508266
2506,396755,966350,1942649,송파구,문정2동,68.77086957,36.62461399,32.14625558
2507,396759,966350,1942449,송파구,문정2동,54.69078467,28.93490933,25.75587533
2508,396763,966350,1942249,송파구,문정2동,49.4391867,25.78359216,23.65559454
2509,397379,966400,1943099,송파구,문정2동,80.23900026,41.56888709,38.67011318
2510,397380,966400,1943049,송파구,문정2동,78.85592979,41.48131507,37.37461472
2511,397381,966400,1942999,송파구,문정2동,107.0714711,52.07193228,54.9995388
2512,397382,966400,1942949,송파구,문정2동,99.7753299,49.69035249,50.08497741
2513,398012,966450,1943099,송파구,문정2동,83.61923461,43.75089575,39.86833886
2514,398018,966450,1942799,송파구,문정2동,69.99805059,34.48162624,35.51642435
2515,398019,966450,1942749,송파구,문정2동,70.64948487,35.47343745,35.17604742
2516,398020,966450,1942699,송파구,문정2동,65.61752885,34.45993479,31.15759406
2517,398021,966450,1942649,송파구,문정2동,55.65458623,29.73099571,25.92359051
2518,398024,966450,1942499,송파구,문정2동,55.24224485,29.24502498,25.99721986
2519,398030,966450,1942199,송파구,문정2동,52.71302631,26.10248148,26.61054483
2520,398642,966500,1943249,송파구,문정2동,79.02696226,41.66750169,37.35946058
2521,398645,966500,1943099,송파구,문정2동,74.06329818,38.74679891,35.31649927
2522,398651,966500,1942799,송파구,문정2동,90.88966552,44.23512481,46.65454071
2523,398652,966500,1942749,송파구,문정2동,83.59431879,37.28845817,46.30586062
2524,398653,966500,1942699,송파구,문정2동,67.86944411,32.85367959,35.01576452
2525,398654,966500,1942649,송파구,문정2동,64.68362393,31.72277145,32.96085248
2526,398656,966500,1942549,송파구,문정2동,54.7949023,30.13398083,24.66092147
2527,398664,966500,1942149,송파구,문정2동,59.11693721,29.98040697,29.13653024
2528,399277,966550,1943149,송파구,문정2동,89.55571662,49.7003573,39.85535932
2529,399278,966550,1943099,송파구,문정2동,83.92839752,45.48525803,38.44313949
2530,399285,966550,1942749,송파구,문정2동,87.53591946,41.79315456,45.7427649
2531,399286,966550,1942699,송파구,문정2동,79.33576839,33.45859791,45.87717048
2532,399287,966550,1942649,송파구,문정2동,76.23307356,33.74889671,42.48417685
2533,399288,966550,1942599,송파구,문정2동,61.46500217,32.02200582,29.44299635
2534,399297,966550,1942149,송파구,문정2동,57.97985735,30.03420897,27.94564839
2535,399913,966600,1942999,송파구,문정2동,86.4138775,43.0262746,43.38760291
2536,399918,966600,1942749,송파구,문정2동,78.2789955,37.96110581,40.31788969
2537,399921,966600,1942599,송파구,문정2동,72.46661795,32.77889024,39.68772771
2538,399930,966600,1942149,송파구,문정2동,68.18918594,32.96721432,35.22197161
2539,400551,966650,1942749,송파구,문정2동,56.76082774,24.99970676,31.76112097
2540,400563,966650,1942149,송파구,문정2동,68.71331915,31.19546316,37.51785598
2541,401186,966700,1942649,송파구,문정2동,56.39347977,29.33908664,27.05439313
2542,401828,966750,1942199,송파구,문정2동,79.49555593,36.91433473,42.5812212
2543,401833,966750,1941949,송파구,문정2동,59.65341911,33.7784835,25.87493561
2544,402460,966800,1942249,송파구,문정2동,70.51766866,36.41308276,34.10458589
2545,402466,966800,1941949,송파구,문정2동,67.67788417,36.8557899,30.82209427
2546,403093,966850,1942249,송파구,문정2동,79.03509662,40.49048085,38.54461576
2547,403099,966850,1941949,송파구,문정2동,68.16821831,34.7595531,33.40866521
2548,403732,966900,1941949,송파구,문정2동,62.96303913,27.93734629,35.02569284
2549,404365,966950,1941949,송파구,문정2동,64.27449369,30.55858642,33.71590727
2550,403726,966900,1942249,송파구,장지동,91.82684172,45.24712884,46.57971287
2551,404360,966950,1942199,송파구,장지동,95.93231883,45.15381742,50.77850141
2552,404361,966950,1942149,송파구,장지동,95.07643173,42.45128436,52.62514737
2553,404996,967000,1942049,송파구,장지동,89.95368875,47.93802694,42.01566181
2554,404997,967000,1941999,송파구,장지동,79.32834786,38.66225089,40.66609698
2555,404998,967000,1941949,송파구,장지동,66.65854908,30.70136279,35.95718629
2556,400558,966650,1942399,송파구,문정2동,75.21634728,35.35054638,39.8658009
2557,400559,966650,1942349,송파구,문정2동,81.60004117,36.19081762,45.40922355
2558,401193,966700,1942299,송파구,문정2동,76.9077511,34.77533617,42.13241493
2559,400583,966650,1941149,송파구,문정2동,32.33092941,16.02876868,16.30216073
2560,400584,966650,1941099,송파구,문정2동,34.73173056,16.65093849,18.08079206
2561,401215,966700,1941199,송파구,문정2동,40.62731523,18.8206435,21.80667173
2562,401216,966700,1941149,송파구,문정2동,33.34790045,15.81209351,17.53580694
2563,401847,966750,1941249,송파구,문정2동,41.55001576,21.02565059,20.52436518
2564,401848,966750,1941199,송파구,문정2동,35.05684948,16.54355019,18.51329929
2565,401849,966750,1941149,송파구,문정2동,34.93679791,16.6590261,18.27777181
2566,401853,966750,1940949,송파구,문정2동,33.5973412,14.78603084,18.81131036
2567,402480,966800,1941249,송파구,문정2동,35.58362538,18.13286033,17.45076505
2568,402481,966800,1941199,송파구,문정2동,42.20604013,20.98742756,21.21861257
2569,403113,966850,1941249,송파구,문정2동,44.25122584,24.98156692,19.26965891
2570,403745,966900,1941299,송파구,문정2동,44.14151075,25.56859786,18.57291289
2571,404378,966950,1941299,송파구,문정2동,49.92519046,28.85692069,21.06826977
2572,404379,966950,1941249,송파구,문정2동,50.30268226,30.30041575,20.00226651
2573,404380,966950,1941199,송파구,문정2동,42.64598272,25.92435785,16.72162487
2574,404381,966950,1941149,송파구,문정2동,42.10026124,25.12744034,16.9728209
2575,405006,967000,1941549,송파구,위례동,70.33152972,38.45716857,31.87436115
2576,405007,967000,1941499,송파구,위례동,70.49008893,36.13840138,34.35168755
2577,402485,966800,1940999,송파구,문정2동,32.51923968,15.83007364,16.68916604
2578,359982,963450,1945599,송파구,잠실3동,101.9282829,48.92476099,53.00352189
2579,361250,963550,1945499,송파구,잠실3동,106.7035235,47.53712571,59.16639777
2580,356178,963150,1945899,송파구,잠실2동,135.2714887,65.73817663,69.53331207
2581,356811,963200,1945899,송파구,잠실2동,141.9737208,66.34314365,75.6305772
2582,357444,963250,1945899,송파구,잠실2동,160.9003281,73.54044962,87.35987852
2583,356191,963150,1945249,송파구,잠실본동,93.68137096,45.35539185,48.32597911
2584,358091,963300,1945199,송파구,잠실본동,88.10373049,42.71037346,45.39335702
2585,358724,963350,1945199,송파구,잠실본동,85.89987728,42.45895137,43.44092592
2586,359346,963400,1945749,송파구,잠실3동,112.9215104,52.88244641,60.03906395
2587,359347,963400,1945699,송파구,잠실3동,114.5202563,51.65671879,62.86353756
2588,354924,963050,1945299,송파구,잠실본동,98.50806116,50.74769908,47.76036208
2589,355557,963100,1945299,송파구,잠실본동,95.07783705,47.55453031,47.52330674
2590,351750,962800,1945749,송파구,잠실본동,91.33259745,45.86407413,45.46852332
2591,351751,962800,1945699,송파구,잠실본동,92.69996923,46.64349843,46.0564708
2592,351752,962800,1945649,송파구,잠실본동,79.55287327,40.2919483,39.26092497
2593,351753,962800,1945599,송파구,잠실본동,74.57779495,34.53379929,40.04399566
2594,352388,962850,1945499,송파구,잠실본동,76.6077625,34.89702352,41.71073899
2595,352389,962850,1945449,송파구,잠실본동,71.61860589,36.88715027,34.73145562
2596,352390,962850,1945399,송파구,잠실본동,80.11741677,40.25125957,39.8661572
2597,353024,962900,1945349,송파구,잠실본동,91.41665394,47.45155685,43.96509708
2598,353657,962950,1945349,송파구,잠실본동,90.37768157,45.2294231,45.14825847
2599,352380,962850,1945899,송파구,잠실2동,122.926552,63.78738917,59.13916278
2600,353013,962900,1945899,송파구,잠실2동,112.8129793,53.44708334,59.36589598
2601,353646,962950,1945899,송파구,잠실2동,109.196667,54.13956118,55.05710586
2602,354279,963000,1945899,송파구,잠실2동,141.9220785,79.77728637,62.14479213
2603,354912,963050,1945899,송파구,잠실2동,122.9277392,62.10360783,60.82413135
2604,355545,963100,1945899,송파구,잠실2동,135.6507341,68.88938908,66.761345
2605,352386,962850,1945599,송파구,잠실본동,79.35273175,40.46571698,38.88701476
2606,351127,962750,1945249,송파구,잠실본동,76.53870892,38.27667762,38.26203129
2607,351759,962800,1945299,송파구,잠실본동,81.31913834,38.18862142,43.13051691
2608,352391,962850,1945349,송파구,잠실본동,82.31062359,40.00211839,42.3085052
2609,353658,962950,1945299,송파구,잠실본동,94.18918406,46.63549504,47.55368902
2610,349231,962600,1945099,송파구,잠실본동,64.61541662,33.13265192,31.4827647
2611,349863,962650,1945149,송파구,잠실본동,69.39371506,35.30838649,34.08532857
2612,350495,962700,1945199,송파구,잠실본동,68.84758584,34.1907193,34.65686655
2613,363153,963700,1945299,송파구,잠실본동,116.660179,59.1343224,57.52585656
2614,363785,963750,1945349,송파구,잠실본동,109.5376185,56.74214902,52.79546949
2615,359991,963450,1945149,송파구,잠실본동,96.88352379,49.79632482,47.08719896
2616,360624,963500,1945149,송파구,잠실본동,96.1733212,47.24006627,48.93325493
2617,361890,963600,1945149,송파구,잠실본동,96.17893645,48.14292387,48.03601257
2618,362522,963650,1945199,송파구,잠실본동,98.71580386,50.08412886,48.63167501
2619,364417,963800,1945399,송파구,삼전동,108.2814715,48.01850496,60.26296649
2620,361883,963600,1945499,송파구,잠실3동,118.7031831,56.48176594,62.22141719
2621,362517,963650,1945449,송파구,잠실3동,119.5270799,53.75076065,65.77631924
2622,363150,963700,1945449,송파구,잠실3동,113.1349995,51.87865632,61.25634319
2623,363783,963750,1945449,송파구,잠실3동,113.3679384,53.06131718,60.30662119
2624,358725,963350,1945149,송파구,잠실본동,90.14211401,45.08803156,45.05408245
2625,359358,963400,1945149,송파구,잠실본동,89.69046883,44.42832343,45.2621454
2626,359992,963450,1945099,송파구,잠실본동,94.28690051,47.76978569,46.51711482
2627,360625,963500,1945099,송파구,잠실본동,110.3176148,56.69077982,53.626835
2628,359996,963450,1944899,송파구,삼전동,91.33568009,45.50026544,45.83541465
2629,359364,963400,1944849,송파구,잠실본동,75.73267783,39.72486194,36.00781589
2630,359995,963450,1944949,송파구,잠실본동,92.93840606,44.68400562,48.25440044
2631,360627,963500,1944999,송파구,잠실본동,99.90539114,49.67499425,50.2303969
2632,354291,963000,1945299,송파구,잠실본동,96.96831931,48.63307239,48.33524692
2633,354925,963050,1945249,송파구,잠실본동,95.16300099,49.44201001,45.72099098
2634,356825,963200,1945199,송파구,잠실본동,91.32395206,44.18319769,47.14075437
2635,387177,965600,1946799,송파구,잠실4동,89.1411638,43.96883108,45.17233272
2636,387810,965650,1946799,송파구,잠실4동,89.01705404,44.76212446,44.25492958
2637,388443,965700,1946799,송파구,잠실4동,99.04400395,50.74718043,48.29682352
2638,378944,964950,1946999,송파구,잠실4동,131.9210562,80.18825954,51.73279667
2639,379575,965000,1947099,송파구,잠실4동,84.50438694,46.19115722,38.31322973
2640,379576,965000,1947049,송파구,잠실4동,115.0556401,64.98552227,50.07011782
2641,379577,965000,1946999,송파구,잠실4동,136.0734873,79.37594754,56.69753974
2642,379578,965000,1946949,송파구,잠실4동,139.4868617,78.69936508,60.7874966
2643,380207,965050,1947149,송파구,잠실4동,76.89501981,45.67955183,31.21546798
2644,380208,965050,1947099,송파구,잠실4동,82.20544236,46.98976313,35.21567923
2645,380209,965050,1947049,송파구,잠실4동,90.84249544,45.64437513,45.19812031
2646,380210,965050,1946999,송파구,잠실4동,109.3953895,61.92043074,47.47495873
2647,380211,965050,1946949,송파구,잠실4동,128.5356055,77.80212116,50.73348436
2648,380840,965100,1947149,송파구,잠실4동,70.04712335,39.9183596,30.12876376
2649,381473,965150,1947149,송파구,잠실4동,81.2141383,51.429721,29.7844173
2650,382106,965200,1947149,송파구,잠실4동,78.20587572,45.13771433,33.06816139
2651,382739,965250,1947149,송파구,잠실4동,70.86515537,37.65255506,33.21260031
2652,382741,965250,1947049,송파구,잠실4동,84.2583417,42.94470293,41.31363876
2653,383374,965300,1947049,송파구,잠실4동,83.97428641,40.13507371,43.8392127
2654,385904,965500,1947149,송파구,잠실4동,74.69402493,39.36975407,35.32427086
2655,383372,965300,1947149,송파구,잠실4동,78.39923867,42.11651334,36.28272533
2656,383373,965300,1947099,송파구,잠실4동,79.07268516,40.22667327,38.8460119
2657,384005,965350,1947149,송파구,잠실4동,76.48769867,40.55497692,35.93272175
2658,390339,965850,1946949,송파구,잠실4동,94.54891687,48.23453175,46.31438512
2659,390340,965850,1946899,송파구,잠실4동,94.14899985,47.03003226,47.11896759
2660,387803,965650,1947149,송파구,잠실4동,89.26085559,50.75301564,38.50783995
2661,388436,965700,1947149,송파구,잠실4동,81.85064375,40.17724094,41.67340282
2662,388437,965700,1947099,송파구,잠실4동,91.76900613,45.82733381,45.94167232
2663,390335,965850,1947149,송파구,잠실4동,89.52987386,43.81158195,45.71829191
2664,390336,965850,1947099,송파구,잠실4동,101.4188254,48.08433137,53.33449405
2665,390968,965900,1947149,송파구,잠실4동,84.04253438,41.18815867,42.85437571
2666,380844,965100,1946949,송파구,잠실4동,123.3020776,67.49295483,55.80912273
2667,380845,965100,1946899,송파구,잠실4동,129.7325611,73.56409132,56.16846976
2668,383376,965300,1946949,송파구,잠실4동,102.4805798,50.17147803,52.30910173
2669,384009,965350,1946949,송파구,잠실4동,101.6465462,50.50447781,51.14206838
2670,390337,965850,1947049,송파구,잠실4동,95.64013572,46.03595724,49.60417848
2671,392867,966050,1947149,송파구,오륜동,79.91184432,41.79708956,38.11475476
2672,392868,966050,1947099,송파구,오륜동,75.31153447,40.73467298,34.57686148
2673,393499,966100,1947199,송파구,오륜동,50.8691916,29.64285196,21.22633963
2674,391601,965950,1947149,송파구,잠실4동,85.4504549,41.89139327,43.55906162
2675,392234,966000,1947149,송파구,잠실4동,77.92914467,40.91683298,37.01231169
2676,392235,966000,1947099,송파구,잠실4동,86.88743413,41.44207129,45.44536284
2677,392866,966050,1947199,송파구,잠실4동,74.00034363,40.2484666,33.75187703
2678,380214,965050,1946799,송파구,잠실4동,119.4943851,66.54853894,52.94584618
2679,380848,965100,1946749,송파구,잠실4동,102.0249184,52.03935515,49.98556328
2680,380849,965100,1946699,송파구,잠실4동,113.5030014,58.64229752,54.86070386
2681,381482,965150,1946699,송파구,잠실4동,117.8265754,61.9659368,55.86063861
2682,382742,965250,1946999,송파구,잠실4동,82.23598865,42.4624364,39.77355225
2683,383375,965300,1946999,송파구,잠실4동,87.96985446,41.93483924,46.03501522
2684,384007,965350,1947049,송파구,잠실4동,86.96670693,44.49407565,42.47263127
2685,385271,965450,1947149,송파구,잠실4동,75.38633099,40.85736527,34.52896572
2686,385906,965500,1947049,송파구,잠실4동,86.78919185,43.5715494,43.21764245
2687,384638,965400,1947149,송파구,잠실4동,82.46342174,45.38377779,37.07964395
2688,384640,965400,1947049,송파구,잠실4동,87.67314504,45.11709823,42.55604681
2689,385273,965450,1947049,송파구,잠실4동,87.22989635,44.68816846,42.54172789
2690,382109,965200,1946999,송파구,잠실4동,95.51350947,49.93295344,45.58055603
2691,389069,965750,1947149,송파구,잠실4동,79.67300065,41.74904002,37.92396063
2692,389070,965750,1947099,송파구,잠실4동,100.5132347,50.36985239,50.14338228
2693,380846,965100,1946849,송파구,잠실4동,109.3330764,63.1196541,46.21342228
2694,391605,965950,1946949,송파구,오륜동,113.5118226,49.55373112,63.9580915
2695,391606,965950,1946899,송파구,오륜동,111.8094188,48.63869487,63.17072388
2696,387170,965600,1947149,송파구,잠실4동,85.47978836,43.4520251,42.02776326
2697,387171,965600,1947099,송파구,잠실4동,75.44239048,39.30778111,36.13460937
2698,387804,965650,1947099,송파구,잠실4동,80.20443402,41.72523599,38.47919803
2699,389702,965800,1947149,송파구,잠실4동,95.47416595,47.43631237,48.03785358
2700,389703,965800,1947099,송파구,잠실4동,100.2072393,48.54348653,51.66375272
2701,383380,965300,1946749,송파구,잠실4동,99.68376087,50.45225047,49.2315104
2702,384013,965350,1946749,송파구,잠실4동,92.38098585,48.81663469,43.56435116
2703,384646,965400,1946749,송파구,잠실4동,87.08790444,43.77145775,43.3164467
2704,385279,965450,1946749,송파구,잠실4동,101.5427207,50.27855836,51.26416233
2705,392236,966000,1947049,송파구,오륜동,82.96164282,38.69158045,44.27006237
2706,392237,966000,1946999,송파구,오륜동,94.55468901,43.78545058,50.76923843
2707,386537,965550,1947149,송파구,잠실4동,77.19437269,42.20959542,34.98477727
2708,386538,965550,1947099,송파구,잠실4동,78.60266639,39.30748451,39.29518189
2709,382115,965200,1946699,송파구,잠실4동,107.4438959,54.72819886,52.71569704
2710,390338,965850,1946999,송파구,잠실4동,90.07657421,45.77086788,44.30570633
2711,389713,965800,1946599,송파구,오륜동,128.1326772,67.90237761,60.23029962
2712,390344,965850,1946699,송파구,오륜동,102.6273454,50.41379726,52.21354814
2713,390345,965850,1946649,송파구,오륜동,112.2381015,58.74107699,53.49702452
2714,390975,965900,1946799,송파구,오륜동,91.2629282,39.10186768,52.16106052
2715,389712,965800,1946649,송파구,잠실4동,118.047371,61.45689555,56.59047543
2716,389714,965800,1946549,송파구,오륜동,128.9101263,68.42439922,60.48572707
2717,387816,965650,1946499,송파구,잠실4동,113.7605441,58.81732271,54.94322144
2718,388448,965700,1946549,송파구,잠실4동,136.9544997,68.97704295,67.97745676
2719,389081,965750,1946549,송파구,잠실4동,125.87098,64.91494394,60.95603611
2720,385285,965450,1946449,송파구,잠실4동,105.5223784,48.91438083,56.60799758
2721,385918,965500,1946449,송파구,잠실4동,110.8212712,54.09439824,56.72687294
2722,386551,965550,1946449,송파구,잠실4동,106.7503381,54.34336086,52.40697719
2723,387183,965600,1946499,송파구,잠실4동,121.4720682,57.6359702,63.83609805
2724,385912,965500,1946749,송파구,잠실4동,101.5345804,52.11162718,49.42295327
2725,384020,965350,1946399,송파구,잠실4동,107.4185545,51.63772991,55.78082457
2726,384653,965400,1946399,송파구,잠실4동,108.0987705,54.53047451,53.56829595
2727,381485,965150,1946549,송파구,잠실4동,115.693799,57.12320511,58.57059391
2728,382748,965250,1946699,송파구,잠실4동,115.0916276,58.20322671,56.8884009
2729,383381,965300,1946699,송파구,잠실4동,110.1401957,55.18788704,54.95230861
2730,382120,965200,1946449,송파구,잠실4동,120.6667852,57.80490062,62.86188459
2731,381484,965150,1946599,송파구,잠실4동,109.7469734,54.57956435,55.16740904
2732,372624,964450,1946499,송파구,잠실6동,99.34578393,49.85735376,49.48843017
2733,372625,964450,1946449,송파구,잠실6동,99.84184186,52.47001779,47.37182407
2734,373259,964500,1946399,송파구,잠실6동,97.17438184,52.64404939,44.53033245
2735,369451,964200,1946899,송파구,잠실6동,55.13680994,28.1950127,26.94179724
2736,370086,964250,1946799,송파구,잠실6동,82.51988992,45.3733735,37.14651642
2737,370087,964250,1946749,송파구,잠실6동,90.70188225,48.83331059,41.86857166
2738,370721,964300,1946699,송파구,잠실6동,85.72078115,41.26469775,44.4560834
2739,371355,964350,1946649,송파구,잠실6동,91.57876995,47.14003345,44.43873649
2740,371356,964350,1946599,송파구,잠실6동,99.55400122,49.50912988,50.04487134
2741,371990,964400,1946549,송파구,잠실6동,94.27775297,48.89627144,45.38148153
2742,380217,965050,1946649,송파구,잠실6동,100.3569954,51.1370894,49.21990599
2743,381486,965150,1946499,송파구,잠실4동,121.4284392,58.13461937,63.29381979
2744,381487,965150,1946449,송파구,잠실4동,112.108726,53.42597028,58.68275568
2745,382121,965200,1946399,송파구,잠실4동,144.4600974,64.75286353,79.70723387
2746,382122,965200,1946349,송파구,잠실4동,156.7208459,66.39674035,90.32410554
2747,373892,964550,1946399,송파구,잠실6동,120.7476851,67.36359,53.38409508
